v8-version,8,4,371,22,0
code-creation,Script,11,421113,0x28081d3fd6,200, :291:41,0x28081d39fc,~
code-creation,Script,11,421132,0x28081d4166,18, :283:36,0x28081d39d4,~
code-creation,Script,11,421151,0x28081d4222,117,openRenameDlg :246:23,0x28081d16d8,~
code-creation,Script,11,421171,0x28081d432a,18, :258:36,0x28081d419c,~
code-creation,Script,11,421191,0x28081d4396,65,getProjectWithUUID :235:28,0x28081d16b0,~
code-creation,Script,11,421211,0x28081d446a,86,getProjectManifestJSON :225:32,0x28081d1688,~
code-creation,Script,11,421236,0x28081d454a,22,setResourceFolder :220:27,0x28081d1660,~
code-creation,Script,11,421257,0x28081d45ca,22,setBehaviorFolder :215:27,0x28081d1638,~
code-creation,Script,11,421278,0x28081d464e,30,setMojangPath :209:23,0x28081d1610,~
code-creation,Script,11,421298,0x28081d46da,10,getResourceFolder :205:27,0x28081d15e8,~
code-creation,Script,11,421319,0x28081d4742,10,getBehaviorFolder :201:27,0x28081d15c0,~
code-creation,Script,11,421339,0x28081d47aa,10,getMojangPath :197:23,0x28081d1598,~
code-creation,Script,11,421360,0x28081d4896,183,refreshRPMap :171:22,0x28081d1570,~
code-creation,Script,11,421380,0x28081d4a4e,86, :177:31,0x28081d47d8,~
code-creation,Script,11,421399,0x28081d4c12,471,refreshBPMap :85:22,0x28081d1548,~
code-creation,Script,11,421419,0x28081d4f3a,66, :132:46,0x28081d4b14,~
code-creation,Script,11,421439,0x28081d5092,246, :91:31,0x28081d4aec,~
code-creation,Script,11,421457,0x28081d525a,66, :98:46,0x28081d4fc4,~
code-creation,Script,11,421477,0x28081d531e,30,refreshProjectMap :76:27,0x28081d1520,~
code-creation,Script,11,421497,0x28081d53e2,106,listFiles :60:19,0x28081d14f8,~
code-creation,Script,11,421517,0x28081d54da,68, :67:19,0x28081d536c,~
code-creation,Script,11,421536,0x28081d55aa,52,generateCreateUUID :54:28,0x28081d14d0,~
code-creation,Script,11,421557,0x28081d56ce,337,generateProjectHTML :27:29,0x28081d14a8,~
code-creation,Script,11,421578,0x28081d5906,2,getProjectDirs :19:24,0x28081d1480,~
